이름,지번주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고
051짐,부산광역시 남구 대연동 325-6,0,,,,,,,
051짐,부산광역시 남구 대연동 325-6,1,,,,,,,
051짐,부산광역시 남구 대연동 325-6,2,,,,,,,
051짐,부산광역시 남구 대연동 325-6,3,,,,,,,
051짐,부산광역시 남구 대연동 325-6,4,,,,,,,
051짐,부산광역시 남구 대연동 325-6,5,,,,,,,
051짐,부산광역시 남구 대연동 325-6,6,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,0,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,1,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,2,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,3,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,4,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,5,,,,,,,
100스마일점,부산광역시 해운대구 송정동 311-3,6,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,0,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,1,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,2,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,3,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,4,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,5,,,,,,,
119실내운전면허드론,부산광역시 부산진구 부전동 156-47,6,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,0,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,1,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,2,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,3,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,4,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,5,,,,,,,
123노래연습장,부산광역시 영도구 청학동 307-92,6,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,0,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,1,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,2,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,3,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,4,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,5,,,,,,,
1985노래연습장,부산광역시 연제구 연산동 590-106,6,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,0,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,1,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,2,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,3,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,4,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,5,,,,,,,
19큐,부산광역시 동래구 사직동 78-9,6,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,0,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,1,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,2,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,3,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,4,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,5,,,,,,,
1등드림,부산광역시 동래구 온천동 1459-21,6,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,0,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,1,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,2,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,3,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,4,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,5,,,,,,,
1등드림편의점,부산광역시 북구 금곡동 1114-5,6,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,0,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,1,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,2,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,3,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,4,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,5,,,,,,,
1등복권명당,부산광역시 수영구 망미동 444-1,6,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,0,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,1,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,2,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,3,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,4,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,5,,,,,,,
1등초읍,부산광역시 부산진구 초읍동 291-19,6,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,0,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,1,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,2,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,3,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,4,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,5,,,,,,,
1박2일노래연습장,부산광역시 해운대구 좌동 1451-1,6,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,0,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,1,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,2,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,3,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,4,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,5,,,,,,,
1박2일당구클럽,부산광역시 해운대구 재송동 1130-1,6,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,0,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,1,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,2,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,3,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,4,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,5,,,,,,,
1번가노래연습장,부산광역시 동래구 명륜동 553-8,6,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,0,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,1,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,2,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,3,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,4,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,5,,,,,,,
21세기노래연습장,부산광역시 금정구 장전동 222-2,6,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,0,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,1,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,2,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,3,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,4,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,5,,,,,,,
21세기노래연습장,부산광역시 기장군 기장읍 동부리 163-2,6,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,0,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,1,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,2,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,3,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,4,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,5,,,,,,,
21세기노래연습장,부산광역시 사상구 모라동 1356-8,6,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,0,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,1,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,2,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,3,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,4,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,5,,,,,,,
24시노래연습장,부산광역시 동구 수정동 1-61,6,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,0,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,1,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,2,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,3,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,4,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,5,,,,,,,
24시노래연습장,부산광역시 사상구 덕포동 419-28,6,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,0,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,1,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,2,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,3,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,4,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,5,,,,,,,
24시당구장,부산광역시 사하구 하단동 617-1,6,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,0,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,1,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,2,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,3,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,4,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,5,,,,,,,
24시당구클럽,부산광역시 강서구 명지동 3239-3,6,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,0,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,1,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,2,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,3,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,4,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,5,,,,,,,
24시무인당구장,부산광역시 사상구 감전동 151-24,6,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,0,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,1,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,2,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,3,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,4,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,5,,,,,,,
24시사하헬스P.T네오피트니스,부산광역시 사하구 하단동 1184-1,6,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,0,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,1,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,2,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,3,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,4,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,5,,,,,,,
24시탁구&보드게임LoveIsEverything,부산광역시 수영구 광안동 490-10,6,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,0,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,1,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,2,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,3,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,4,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,5,,,,,,,
24시트렌드핏피트니스 하단점,부산광역시 사하구 하단동 528-9,6,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,0,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,1,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,2,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,3,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,4,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,5,,,,,,,
24시헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,6,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,0,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,1,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,2,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,3,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,4,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,5,,,,,,,
24헬스 K.S바디스타휘트니스 남산점,부산광역시 금정구 남산동 117-15,6,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,0,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,1,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,2,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,3,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,4,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,5,,,,,,,
25시당구클럽,부산광역시 사하구 장림동 332-15,6,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,0,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,1,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,2,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,3,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,4,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,5,,,,,,,
3;6;9코인노래연습장,부산광역시 금정구 남산동 335-43,6,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,0,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,1,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,2,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,3,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,4,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,5,,,,,,,
301피트니스,부산광역시 서구 서대신동2가 10-1,6,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,0,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,1,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,2,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,3,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,4,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,5,,,,,,,
365골프,부산광역시 해운대구 중동 1378-18,6,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,0,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,1,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,2,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,3,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,4,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,5,,,,,,,
365스크린골프,부산광역시 강서구 명지동 3440-3,6,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,0,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,1,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,2,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,3,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,4,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,5,,,,,,,
37.5˚C트레이닝센터,부산광역시 부산진구 전포동 595-21,6,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,0,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,1,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,2,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,3,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,4,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,5,,,,,,,
39당구장,부산광역시 사하구 다대동 1573,6,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,0,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,1,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,2,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,3,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,4,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,5,,,,,,,
3POPPC방,부산광역시 사상구 주례동 60-76,6,,,,,,,
3팝,부산광역시 남구 대연동 52-7,0,,,,,,,
3팝,부산광역시 남구 대연동 52-7,1,,,,,,,
3팝,부산광역시 남구 대연동 52-7,2,,,,,,,
3팝,부산광역시 남구 대연동 52-7,3,,,,,,,
3팝,부산광역시 남구 대연동 52-7,4,,,,,,,
3팝,부산광역시 남구 대연동 52-7,5,,,,,,,
3팝,부산광역시 남구 대연동 52-7,6,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,0,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,1,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,2,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,3,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,4,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,5,,,,,,,
404피트니스 덕천점,부산광역시 북구 덕천동 387-8,6,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,0,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,1,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,2,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,3,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,4,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,5,,,,,,,
404피트니스 만덕점,부산광역시 북구 만덕동 924,6,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,0,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,1,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,2,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,3,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,4,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,5,,,,,,,
404피트니스 하단점,부산광역시 사하구 하단동 511-8,6,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,0,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,1,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,2,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,3,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,4,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,5,,,,,,,
404피트니스PT 만덕점,부산광역시 북구 만덕동 924,6,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,0,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,1,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,2,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,3,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,4,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,5,,,,,,,
404피트니스명지국제 신도시점,부산광역시 강서구 명지동 3420-5,6,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,0,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,1,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,2,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,3,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,4,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,5,,,,,,,
404피트니스사상점,부산광역시 사상구 괘법동 547-4,6,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,0,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,1,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,2,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,3,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,4,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,5,,,,,,,
404피트니스신호,부산광역시 강서구 신호동 215-15,6,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,0,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,1,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,2,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,3,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,4,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,5,,,,,,,
404피트니스오션시티점 명지,부산광역시 강서구 명지동 3239,6,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,0,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,1,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,2,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,3,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,4,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,5,,,,,,,
404피트니스학장점,부산광역시 사상구 학장동 574-24,6,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,0,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,1,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,2,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,3,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,4,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,5,,,,,,,
404피트니스헬스&PT오션시티점 명지,부산광역시 강서구 명지동 3238,6,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,0,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,1,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,2,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,3,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,4,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,5,,,,,,,
4색당구장,부산광역시 해운대구 반송동 879-2,6,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,0,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,1,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,2,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,3,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,4,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,5,,,,,,,
505당구장,부산광역시 사하구 하단동 476-10,6,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,0,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,1,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,2,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,3,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,4,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,5,,,,,,,
5층PC방,부산광역시 강서구 명지동 3357-2,6,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,0,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,1,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,2,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,3,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,4,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,5,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,6,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,0,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,1,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,2,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,3,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,4,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,5,,,,,,,
6F노래연습장,부산광역시 수영구 민락동 181-223,6,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,0,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,1,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,2,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,3,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,4,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,5,,,,,,,
7080노래연습장,부산광역시 남구 용호동 530-51,6,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,0,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,1,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,2,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,3,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,4,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,5,,,,,,,
7080노래연습장,부산광역시 동래구 안락동 472-3,6,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,0,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,1,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,2,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,3,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,4,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,5,,,,,,,
7080노래연습장,부산광역시 북구 금곡동 73-2,6,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,0,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,1,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,2,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,3,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,4,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,5,,,,,,,
7080노래연습장,부산광역시 북구 화명동 1261-1,6,,,,,,,
7080노래연습장 코리아,부산광역시 북구 구포동 926,0,,,,,,,
