이름,지번주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고
디딤 골프연습장,부산광역시 금정구 부곡동 235-13,2,,,,,,,
디딤 골프연습장,부산광역시 금정구 부곡동 235-13,3,,,,,,,
디딤 골프연습장,부산광역시 금정구 부곡동 235-13,4,,,,,,,
디딤 골프연습장,부산광역시 금정구 부곡동 235-13,5,,,,,,,
디딤 골프연습장,부산광역시 금정구 부곡동 235-13,6,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,0,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,1,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,2,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,3,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,4,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,5,,,,,,,
라라골프랜드,부산광역시 동래구 온천동 1657-3,6,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,0,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,1,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,2,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,3,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,4,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,5,,,,,,,
라라코인노래연습장,부산광역시 금정구 장전동 643-117,6,,,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,0,12:00,18:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,1,0:00,0:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,2,0:00,0:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,3,0:00,0:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,4,0:00,0:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,5,0:00,0:00,,,,,
라이트짐,부산광역시 금정구 부곡동 225-71,6,10:00,18:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,0,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,1,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,2,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,3,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,4,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,5,11:00,3:00,,,,,
락휴코인노래연습장 구서역점,부산광역시 금정구 구서동 414-15,6,11:00,3:00,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,0,11:00,2:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,1,11:00,1:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,2,11:00,1:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,3,11:00,1:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,4,11:00,1:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,5,11:00,1:30,,,,,
락휴코인노래연습장 동래점,부산광역시 동래구 명륜동 485-1,6,11:00,2:30,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,0,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,1,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,2,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,3,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,4,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,5,,,,,,,
락휴코인노래연습장 부산대,부산광역시 금정구 장전동 420-1,6,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,0,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,1,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,2,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,3,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,4,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,5,,,,,,,
락휴코인노래연습장 부산대역점,부산광역시 금정구 장전동 643-117,6,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,0,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,1,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,2,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,3,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,4,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,5,,,,,,,
락휴코인노래연습장미남역점,부산광역시 동래구 온천동 1248-6,6,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,0,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,1,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,2,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,3,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,4,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,5,,,,,,,
러브노래연습장,부산광역시 동래구 온천동 137-12,6,,,,,,,
레고핏,부산광역시 금정구 구서동 184-1,0,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,1,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,2,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,3,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,4,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,5,8:00,23:00,,,,,
레고핏,부산광역시 금정구 구서동 184-1,6,8:00,23:00,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,0,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,1,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,2,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,3,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,4,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,5,,,,,,,
레드버튼보드게임카페 부산대점,부산광역시 금정구 장전동 417-36,6,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,0,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,1,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,2,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,3,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,4,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,5,,,,,,,
레드포스PC아레나 부산온천장점,부산광역시 동래구 온천동 213,6,,,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,0,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,1,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,2,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,3,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,4,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,5,10:00,22:00,,,,,
레몬짐,부산광역시 동래구 명륜동 450-4,6,10:00,22:00,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,0,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,1,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,2,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,3,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,4,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,5,,,,,,,
로떼PC방,부산광역시 금정구 장전동 54-6,6,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,0,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,1,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,2,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,3,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,4,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,5,,,,,,,
로또1번지,부산광역시 동래구 온천동 40-13,6,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,0,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,1,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,2,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,3,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,4,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,5,,,,,,,
로또노래연습장,부산광역시 금정구 구서동 414-60,6,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,0,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,1,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,2,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,3,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,4,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,5,,,,,,,
롭다pjy,부산광역시 금정구 장전동 392-20,6,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,0,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,1,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,2,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,3,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,4,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,5,,,,,,,
롯데골프죤,부산광역시 동래구 온천동 503-29,6,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,0,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,1,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,2,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,3,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,4,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,5,,,,,,,
롯데당구클럽,부산광역시 금정구 구서동 414-3,6,,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,0,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,1,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,2,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,3,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,4,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,5,0:00,,,,,,
롯데캐슬당구장,부산광역시 금정구 구서동 86-17,6,0:00,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,0,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,1,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,2,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,3,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,4,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,5,,,,,,,
리온피티,부산광역시 금정구 장전동 416-16,6,,,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,0,,,,,,TRUE,
리즈핏PT,부산광역시 금정구 부곡동 223-18,1,10:00,22:00,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,2,10:00,22:00,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,3,10:00,22:00,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,4,10:00,22:00,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,5,10:00,22:00,,,,,
리즈핏PT,부산광역시 금정구 부곡동 223-18,6,10:00,18:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,0,10:00,18:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,1,6:00,0:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,2,0:00,0:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,3,0:00,0:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,4,0:00,0:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,5,0:00,0:00,,,,,
마블피트니스,부산광역시 금정구 부곡동 225-58,6,0:00,20:00,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,0,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,1,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,2,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,3,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,4,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,5,,,,,,,
마스터테니스,부산광역시 동래구 온천동 750-78,6,,,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,0,,,,,,TRUE,
마이너짐,부산광역시 금정구 구서동 1013-5,1,9:00,23:00,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,2,9:00,23:00,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,3,9:00,23:00,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,4,9:00,23:00,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,5,9:00,23:00,,,,,
마이너짐,부산광역시 금정구 구서동 1013-5,6,9:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,0,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,1,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,2,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,3,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,4,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,5,11:00,23:00,,,,,
마이큐브 동전노래연습장,부산광역시 금정구 장전동 414-23,6,11:00,23:00,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,0,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,1,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,2,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,3,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,4,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,5,,,,,,,
만남노래연습장,부산광역시 금정구 구서동 86-23,6,,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,0,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,1,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,2,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,3,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,4,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,5,0:00,,,,,,
맨하탄토탈휘트니스 구서동점,부산광역시 금정구 구서동 86-1,6,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,0,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,1,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,2,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,3,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,4,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,5,0:00,,,,,,
멋짐,부산광역시 금정구 구서동 162-1,6,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,0,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,1,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,2,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,3,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,4,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,5,0:00,,,,,,
멋짐헬스&PT 동래점,부산광역시 동래구 명륜동 752,6,0:00,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,0,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,1,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,2,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,3,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,4,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,5,,,,,,,
메가노래연습장,부산광역시 동래구 명륜동 553-8,6,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,0,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,1,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,2,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,3,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,4,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,5,,,,,,,
메가당구클럽,부산광역시 동래구 명륜동 447-1,6,,,,,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,0,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,1,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,2,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,3,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,4,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,5,0:00,,7:00,10:00,,,
메가볼링장,부산광역시 동래구 명륜동 553-5,6,0:00,,7:00,10:00,,,
메가테니스,부산광역시 동래구 명륜동 752,0,8:00,18:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,1,6:00,22:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,2,6:00,22:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,3,6:00,22:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,4,6:00,22:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,5,6:00,22:00,,,,,
메가테니스,부산광역시 동래구 명륜동 752,6,8:00,18:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,0,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,1,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,2,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,3,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,4,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,5,0:00,0:00,,,,,
메타PC장전역점,부산광역시 금정구 부곡동 225-55,6,0:00,0:00,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,0,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,1,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,2,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,3,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,4,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,5,,,,,,,
명장당구클럽,부산광역시 동래구 명륜동 532-4,6,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,0,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,1,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,2,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,3,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,4,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,5,,,,,,,
명정노래연습장,부산광역시 금정구 부곡동 286-14,6,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,0,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,1,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,2,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,3,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,4,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,5,,,,,,,
명품I당구장,부산광역시 동래구 명륜동 553-21,6,,,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,0,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,1,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,2,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,3,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,4,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,5,9:00,21:00,,,,,
모아골프,부산광역시 금정구 부곡동 273-6,6,9:00,21:00,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,0,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,1,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,2,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,3,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,4,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,5,,,,,,,
모아당구장,부산광역시 동래구 온천동 751-24,6,,,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,0,,,,,,TRUE,
모움피티,부산광역시 동래구 명륜동 721-21,1,6:00,23:00,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,2,6:00,23:00,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,3,6:00,23:00,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,4,6:00,23:00,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,5,6:00,23:00,,,,,
모움피티,부산광역시 동래구 명륜동 721-21,6,6:00,23:00,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,0,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,1,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,2,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,3,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,4,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,5,,,,,,,
목화노래연습장,부산광역시 금정구 장전동 96-1,6,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,0,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,1,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,2,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,3,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,4,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,5,,,,,,,
무지개노래연습장,부산광역시 금정구 부곡동 303-29,6,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,0,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,1,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,2,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,3,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,4,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,5,,,,,,,
무지개당구장,부산광역시 금정구 구서동 655,6,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,0,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,1,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,2,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,3,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,4,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,5,,,,,,,
미남기원,부산광역시 동래구 온천동 1277-1,6,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,0,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,1,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,2,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,3,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,4,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,5,,,,,,,
미남당구장,부산광역시 동래구 온천동 1248-4,6,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,0,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,1,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,2,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,3,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,4,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,5,,,,,,,
미래웰리스타운,부산광역시 금정구 구서동 1006-2,6,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,0,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,1,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,2,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,3,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,4,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,5,,,,,,,
미림 골프연습장,부산광역시 금정구 구서동 76-8,6,,,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,0,12:30,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,1,14:00,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,2,14:00,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,3,14:00,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,4,14:00,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,5,14:00,23:30,,,,,
미션이스케이프,부산광역시 금정구 장전동 415-20,6,12:30,23:30,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,0,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,1,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,2,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,3,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,4,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,5,,,,,,,
민사로또판매점,부산광역시 금정구 부곡동 298-19,6,,,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,0,,,,,,TRUE,
바디퀄리티,부산광역시 금정구 부곡동 266-15,1,9:00,22:00,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,2,9:00,22:00,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,3,9:00,22:00,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,4,9:00,22:00,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,5,9:00,22:00,,,,,
바디퀄리티,부산광역시 금정구 부곡동 266-15,6,9:00,18:00,,,,,
